"","year","age","sex","polviews","happy","conrinc","wtssall","natrace","life","trust","dwelown","marital"
"41416",2002,33,2,"4",2,"31618",0.5578,NA,NA,3,"2",4
"41417",2002,49,2,NA,NA,"5351",0.5578,NA,NA,NA,NA,5
"41418",2002,47,2,NA,NA,"23105",1.1156,"1",NA,NA,NA,5
"41419",2002,45,2,NA,NA,"13377",0.5578,NA,NA,NA,NA,4
"41420",2002,25,1,"4",1,NA,1.1156,"1","2",NA,"2",1
"41421",2002,49,1,"4",2,NA,0.5578,NA,NA,2,"2",5
"41422",2002,76,2,"4",2,NA,1.1156,"1","2",2,NA,2
"41423",2002,28,2,NA,NA,NA,1.1156,NA,NA,NA,NA,5
"41424",2002,62,2,"6",3,NA,0.5578,NA,"3",NA,"1",2
"41425",2002,43,2,"4",2,NA,1.1156,NA,"1",1,NA,1
"41426",2002,31,1,"2",2,"36482",1.6734,NA,"2",NA,"1",5
"41427",2002,59,2,"4",2,NA,0.5578,NA,NA,1,"1",2
"41428",2002,67,2,"4",2,"1946",1.1156,NA,"1",3,NA,1
"41429",2002,41,1,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41430",2002,37,2,NA,NA,"18241",1.1156,"2",NA,NA,NA,1
"41431",2002,37,1,NA,NA,"235707",1.1156,NA,NA,NA,NA,1
"41432",2002,35,2,"6",2,"97286",1.1156,"2","1",NA,"1",1
"41433",2002,54,1,"5",2,"235707",1.1156,NA,NA,1,"1",1
"41434",2002,39,1,"5",1,"235707",1.1156,"1","2",NA,"1",1
"41435",2002,47,2,"5",2,"10945",1.1156,NA,NA,1,"1",1
"41436",2002,35,2,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41437",2002,42,1,"6",2,"8756",1.1156,NA,"1",NA,"2",1
"41438",2002,48,2,NA,NA,NA,1.6734,"2",NA,NA,NA,5
"41439",2002,31,1,"1",3,"26754",1.1156,"2",NA,2,"2",1
"41440",2002,37,1,"2",1,NA,1.1156,NA,"2",2,NA,5
"41441",2002,40,2,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41442",2002,41,2,NA,NA,"31618",1.1156,"3",NA,NA,NA,1
"41443",2002,55,1,"5",3,"31618",1.1156,"1","1",NA,"1",1
"41444",2002,51,1,"2",2,NA,1.1156,NA,NA,2,"1",3
"41445",2002,36,1,"5",2,"43779",1.1156,"2","1",2,NA,1
"41446",2002,63,2,NA,NA,"8756",1.1156,"2",NA,NA,NA,2
"41447",2002,42,2,"2",2,"486",1.1156,"1","2",NA,"1",1
"41448",2002,39,2,NA,NA,NA,1.1156,NA,NA,NA,NA,5
"41449",2002,33,2,NA,NA,"13377",0.5578,"1",NA,NA,NA,3
"41450",2002,21,2,"4",3,"486",1.1156,"2",NA,2,"2",5
"41451",2002,34,2,NA,NA,"13377",1.1156,"2",NA,NA,NA,1
"41452",2002,58,1,NA,NA,NA,0.5578,"2",NA,NA,NA,3
"41453",2002,62,1,"5",1,"235707",0.5578,NA,"1",NA,"2",5
"41454",2002,39,2,"4",1,"80261",1.1156,"2",NA,2,"2",1
"41455",2002,61,1,"5",1,"13377",1.1156,NA,"1",3,NA,1
"41456",2002,28,1,NA,NA,"97286",0.5578,"2",NA,NA,NA,5
"41457",2002,34,1,NA,NA,"235707",1.1156,"1",NA,NA,NA,1
"41458",2002,53,2,NA,NA,"10945",1.1156,NA,NA,NA,NA,1
"41459",2002,50,2,"3",3,"53507",0.5578,"1","3",NA,"2",5
"41460",2002,43,1,NA,2,"65668",0.5578,NA,NA,2,"2",1
"41461",2002,35,2,NA,NA,"15809",1.1156,NA,NA,NA,NA,1
"41462",2002,32,1,"4",1,"53507",1.1156,"2","2",2,NA,1
"41463",2002,55,2,NA,NA,"43779",1.6734,NA,NA,NA,NA,1
"41464",2002,49,2,NA,NA,"53507",2.2311,"2",NA,NA,NA,1
"41465",2002,41,1,"5",2,"43779",1.1156,NA,"2",1,NA,1
"41466",2002,40,2,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41467",2002,42,1,NA,NA,"20673",0.5578,NA,NA,NA,NA,5
"41468",2002,37,1,"4",1,"97286",1.1156,NA,"1",NA,"1",1
"41469",2002,36,1,"6",1,"80261",1.1156,"3",NA,1,"1",1
"41470",2002,59,1,"6",1,"235707",1.1156,NA,"1",1,NA,1
"41471",2002,50,1,NA,NA,"97286",1.1156,"2",NA,NA,NA,1
"41472",2002,66,2,"2",3,NA,1.1156,"1","1",2,NA,3
"41473",2002,32,2,NA,NA,"31618",0.5578,NA,NA,NA,NA,5
"41474",2002,37,2,NA,NA,"486",1.1156,"3",NA,NA,NA,3
"41475",2002,32,2,NA,NA,"53507",1.1156,"2",NA,NA,NA,1
"41476",2002,60,1,NA,NA,"235707",2.2311,"1",NA,NA,NA,1
"41477",2002,32,1,NA,NA,"53507",1.1156,NA,NA,NA,NA,1
"41478",2002,45,2,"2",2,"53507",1.6734,"2","1",NA,"1",1
"41479",2002,37,1,"2",2,"235707",1.1156,"3","2",1,NA,1
"41480",2002,78,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41481",2002,63,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41482",2002,41,2,"6",2,"80261",0.5578,NA,NA,2,"1",1
"41483",2002,32,1,"4",2,"43779",1.1156,"1","2",2,NA,1
"41484",2002,55,1,NA,NA,"235707",0.5578,NA,NA,NA,NA,3
"41485",2002,70,1,NA,NA,NA,0.5578,"1",NA,NA,NA,2
"41486",2002,60,2,"4",1,"36482",1.1156,"2",NA,2,"1",1
"41487",2002,46,2,NA,2,NA,0.5578,NA,"2",2,NA,5
"41488",2002,63,2,NA,NA,"20673",1.1156,NA,NA,NA,NA,2
"41489",2002,53,1,NA,NA,"36482",1.1156,"1",NA,NA,NA,1
"41490",2002,43,2,"2",2,NA,0.5578,"2",NA,1,"1",3
"41491",2002,33,1,"5",1,"53507",1.1156,NA,"1",1,NA,1
"41492",2002,30,1,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41493",2002,35,2,NA,NA,NA,0.5578,NA,NA,NA,NA,5
"41494",2002,40,2,"6",2,NA,1.1156,NA,"3",2,NA,3
"41495",2002,34,2,NA,NA,"15809",1.1156,NA,NA,NA,NA,1
"41496",2002,28,1,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41497",2002,76,2,"4",1,"8756",2.2311,NA,NA,1,"1",1
"41498",2002,47,2,"4",3,"26754",0.5578,"2","2",2,NA,3
"41499",2002,24,2,NA,NA,"23105",1.1156,NA,NA,NA,NA,5
"41500",2002,65,1,NA,NA,NA,1.1156,NA,NA,NA,NA,3
"41501",2002,50,2,"1",3,NA,1.1156,NA,"2",NA,"1",5
"41502",2002,44,2,NA,2,"31618",0.5578,NA,"2",2,NA,5
"41503",2002,79,2,NA,NA,NA,0.5578,"3",NA,NA,NA,2
"41504",2002,28,2,NA,NA,NA,2.7889,NA,NA,NA,NA,5
"41505",2002,64,1,"3",2,"18241",0.5578,NA,"2",NA,"1",3
"41506",2002,23,1,NA,1,NA,2.2311,NA,NA,2,NA,5
"41507",2002,37,1,NA,NA,"10945",0.5578,"2",NA,NA,NA,3
"41508",2002,48,1,NA,NA,NA,1.1156,"1",NA,NA,NA,4
"41509",2002,39,1,NA,NA,"36482",0.5578,NA,NA,NA,NA,4
"41510",2002,77,2,"2",2,NA,1.1156,NA,NA,2,"1",1
"41511",2002,35,1,NA,2,"8756",1.1156,"2",NA,NA,NA,5
"41512",2002,48,1,NA,NA,"31618",1.1156,"2",NA,NA,NA,1
"41513",2002,50,2,"2",2,"13377",0.5578,"1","1",1,NA,5
"41514",2002,48,2,NA,NA,"31618",0.5578,NA,NA,NA,NA,4
"41515",2002,75,1,NA,NA,NA,0.5578,"3",NA,NA,NA,3
"41516",2002,25,2,"5",3,NA,1.1156,NA,"2",NA,"2",5
"41517",2002,45,1,NA,NA,"53507",0.5578,"2",NA,NA,NA,3
"41518",2002,62,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41519",2002,57,2,NA,NA,NA,0.5578,"1",NA,NA,NA,2
"41520",2002,30,1,"6",2,"18241",0.5578,NA,"2",NA,"1",5
"41521",2002,32,2,"4",2,"31618",1.1156,NA,"2",2,NA,1
"41522",2002,67,1,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41523",2002,54,1,NA,1,NA,1.6734,NA,NA,2,"2",1
"41524",2002,62,2,"4",2,NA,0.5578,"1",NA,2,NA,3
"41525",2002,33,1,"1",3,"15809",1.1156,NA,NA,1,"1",5
"41526",2002,67,1,"4",2,NA,0.5578,"3","2",1,NA,3
"41527",2002,48,1,"4",1,"80261",1.6734,NA,"1",1,NA,1
"41528",2002,24,2,"7",3,NA,0.5578,NA,NA,2,"2",5
"41529",2002,29,2,NA,NA,"1946",0.5578,NA,NA,NA,NA,5
"41530",2002,73,1,NA,NA,NA,0.5578,NA,NA,NA,NA,5
"41531",2002,30,2,NA,NA,NA,0.5578,NA,NA,NA,NA,4
"41532",2002,43,1,"4",2,"31618",1.6734,NA,"2",NA,"1",1
"41533",2002,53,2,"6",2,"8756",1.6734,"2",NA,2,"1",1
"41534",2002,59,1,"6",1,"5351",1.1156,NA,"1",NA,"1",1
"41535",2002,33,2,"4",1,"26754",1.1156,"3",NA,2,"1",1
"41536",2002,48,2,"5",2,NA,1.6734,"3","1",2,NA,1
"41537",2002,67,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41538",2002,56,1,"6",1,"80261",1.1156,NA,"2",1,NA,1
"41539",2002,66,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41540",2002,54,1,NA,NA,"65668",1.1156,"3",NA,NA,NA,1
"41541",2002,61,1,"4",2,NA,1.1156,NA,"2",NA,"1",4
"41542",2002,35,2,NA,NA,"10945",1.1156,"1",NA,NA,NA,5
"41543",2002,85,2,NA,NA,NA,1.1156,NA,NA,NA,NA,2
"41544",2002,73,2,NA,NA,"7296",0.5578,"1",NA,NA,NA,3
"41545",2002,73,2,"6",1,NA,0.5578,NA,"1",NA,"1",1
"41546",2002,46,2,"4",2,"31618",1.1156,"2",NA,1,"1",3
"41547",2002,48,1,"4",2,"23105",1.1156,NA,"2",2,NA,1
"41548",2002,31,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41549",2002,44,1,NA,NA,"43779",1.1156,NA,NA,NA,NA,1
"41550",2002,37,1,"5",1,"65668",1.1156,"1","1",NA,"3",1
"41551",2002,40,2,"3",2,"20673",1.1156,NA,NA,1,"1",1
"41552",2002,23,1,NA,NA,NA,1.1156,NA,NA,NA,NA,3
"41553",2002,72,1,"4",2,"4378",1.1156,"2","2",NA,"1",1
"41554",2002,61,2,"6",1,"10945",1.1156,NA,NA,2,"1",1
"41555",2002,56,2,"4",2,"1946",1.6734,"1","1",1,NA,1
"41556",2002,30,1,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41557",2002,69,2,NA,NA,NA,0.5578,"2",NA,NA,NA,2
"41558",2002,48,2,"4",2,"18241",1.1156,NA,NA,1,"1",1
"41559",2002,22,1,NA,NA,"26754",1.1156,NA,NA,NA,NA,5
"41560",2002,27,1,"3",2,"13377",1.1156,"2","2",NA,"1",1
"41561",2002,20,1,"6",2,NA,1.1156,NA,NA,2,"2",5
"41562",2002,23,1,NA,NA,"31618",1.6734,NA,NA,NA,NA,5
"41563",2002,25,2,NA,NA,"3405",1.1156,NA,NA,NA,NA,4
"41564",2002,23,1,"4",2,"15809",0.5578,NA,"1",NA,"2",5
"41565",2002,37,2,"3",2,NA,1.1156,NA,"3",2,NA,3
"41566",2002,75,1,NA,NA,NA,0.5578,"2",NA,NA,NA,4
"41567",2002,54,2,NA,NA,NA,0.5578,"1",NA,NA,NA,3
"41568",2002,34,1,"4",2,"23105",1.1156,NA,"2",NA,"2",1
"41569",2002,61,2,"4",2,"20673",1.1156,"2",NA,2,"1",1
"41570",2002,80,2,"4",2,NA,1.1156,NA,"2",2,NA,5
"41571",2002,61,2,NA,NA,NA,1.6734,"1",NA,NA,NA,1
"41572",2002,64,2,NA,NA,NA,1.1156,"2",NA,NA,NA,2
"41573",2002,29,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41574",2002,88,2,"4",1,NA,0.5578,NA,NA,2,"1",2
"41575",2002,46,1,"2",3,"18241",1.1156,"2","2",2,NA,5
"41576",2002,25,1,NA,NA,"8756",1.1156,NA,NA,NA,NA,5
"41577",2002,22,2,NA,NA,"486",1.1156,NA,NA,NA,NA,5
"41578",2002,35,2,NA,NA,"8756",0.5578,NA,NA,NA,NA,4
"41579",2002,40,2,NA,NA,"31618",1.1156,"1",NA,NA,NA,1
"41580",2002,50,2,"5",1,NA,2.2311,NA,"1",NA,"1",3
"41581",2002,50,1,NA,NA,NA,1.1156,"1",NA,NA,NA,5
"41582",2002,33,2,NA,NA,"26754",0.5578,NA,NA,NA,NA,3
"41583",2002,66,2,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41584",2002,48,2,"5",2,"43779",1.6734,NA,"1",3,NA,1
"41585",2002,73,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41586",2002,48,2,NA,NA,"15809",1.1156,NA,NA,NA,NA,1
"41587",2002,46,1,"4",2,"53507",0.5578,"2","1",2,NA,1
"41588",2002,66,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41589",2002,76,1,"5",1,NA,1.1156,"2","1",NA,"1",1
"41590",2002,24,1,"5",1,"26754",1.1156,"2","1",1,NA,1
"41591",2002,19,1,NA,NA,"7296",1.1156,NA,NA,NA,NA,5
"41592",2002,66,2,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41593",2002,75,2,"4",2,NA,0.5578,NA,NA,NA,"2",2
"41594",2002,80,1,"4",2,NA,0.5578,"1",NA,2,"2",3
"41595",2002,71,1,"6",3,NA,0.5578,NA,"3",2,NA,2
"41596",2002,76,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41597",2002,72,2,"6",1,NA,0.5578,"2",NA,1,"1",2
"41598",2002,45,1,"4",2,"80261",1.1156,NA,"2",2,NA,1
"41599",2002,76,2,NA,NA,NA,0.5578,"1",NA,NA,NA,2
"41600",2002,76,1,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41601",2002,67,2,"2",1,NA,1.1156,"2","1",NA,"1",1
"41602",2002,49,2,"4",2,"43779",1.1156,NA,"1",1,NA,1
"41603",2002,41,1,"3",2,"10945",0.5578,"1","1",NA,"1",5
"41604",2002,35,1,"5",1,"20673",1.1156,NA,NA,2,"2",5
"41605",2002,59,2,"5",2,NA,0.5578,NA,"2",NA,"1",5
"41606",2002,67,1,"5",2,NA,0.5578,"2",NA,1,"1",3
"41607",2002,24,1,NA,NA,NA,1.6734,"2",NA,NA,NA,5
"41608",2002,52,1,NA,NA,"31618",1.6734,NA,NA,NA,NA,1
"41609",2002,40,2,NA,NA,"20673",0.5578,"1",NA,NA,NA,3
"41610",2002,88,2,"2",2,NA,0.5578,NA,"2",NA,"1",2
"41611",2002,78,1,"5",2,NA,1.1156,"2",NA,1,"1",1
"41612",2002,24,1,NA,NA,NA,1.1156,"2",NA,NA,NA,5
"41613",2002,41,1,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41614",2002,46,2,NA,NA,NA,0.5578,NA,NA,NA,NA,3
"41615",2002,68,2,"6",2,NA,2.7889,"2","1",1,NA,2
"41616",2002,56,2,NA,NA,"10945",1.1156,"2",NA,NA,NA,1
"41617",2002,57,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41618",2002,48,1,"2",2,"65668",1.1156,"1","2",NA,"1",1
"41619",2002,45,2,"3",2,"26754",1.1156,NA,NA,3,"1",1
"41620",2002,39,2,"3",2,"65668",0.5578,NA,NA,1,"1",3
"41621",2002,51,1,"6",2,"31618",1.1156,"1","1",1,NA,1
"41622",2002,24,2,NA,NA,"1946",0.5578,NA,NA,NA,NA,5
"41623",2002,23,2,NA,NA,"15809",1.1156,"2",NA,NA,NA,1
"41624",2002,21,2,"3",3,NA,0.5578,"2",NA,2,"2",5
"41625",2002,65,2,"4",2,NA,0.5578,NA,"2",2,NA,3
"41626",2002,22,2,NA,NA,NA,1.6734,"1",NA,NA,NA,5
"41627",2002,57,2,"4",2,NA,0.5578,"2",NA,1,"2",5
"41628",2002,39,1,NA,3,NA,0.5578,NA,"3",2,NA,5
"41629",2002,25,1,"4",2,"20673",0.5578,NA,NA,2,"2",5
"41630",2002,46,1,"4",1,"26754",0.5578,"2","1",1,NA,3
"41631",2002,49,2,NA,NA,"10945",1.1156,NA,NA,NA,NA,1
"41632",2002,71,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41633",2002,33,2,"4",1,"13377",1.1156,NA,NA,2,"1",1
"41634",2002,44,2,NA,NA,"13377",1.1156,NA,NA,NA,NA,1
"41635",2002,78,1,NA,NA,NA,2.2311,NA,NA,NA,NA,3
"41636",2002,36,2,NA,NA,"10945",1.1156,"3",NA,NA,NA,5
"41637",2002,25,2,"3",1,"10945",1.1156,NA,"1",NA,"1",1
"41638",2002,30,1,"6",2,"13377",0.5578,NA,"1",2,NA,5
"41639",2002,34,1,NA,NA,"15809",1.1156,"1",NA,NA,NA,1
"41640",2002,41,2,NA,NA,"43779",1.6734,NA,NA,NA,NA,1
"41641",2002,43,1,NA,2,"43779",1.1156,NA,"1",NA,"1",1
"41642",2002,35,2,"4",2,"20673",1.1156,"1",NA,1,"1",1
"41643",2002,21,1,"7",3,"13377",1.1156,NA,"1",2,NA,5
"41644",2002,60,2,NA,NA,"26754",0.5578,"1",NA,NA,NA,3
"41645",2002,33,2,"1",1,"13377",1.1156,"2","2",NA,"1",1
"41646",2002,42,1,"5",2,"53507",0.5578,NA,NA,2,"1",5
"41647",2002,35,1,"4",1,"65668",1.1156,"1","2",2,NA,1
"41648",2002,44,2,NA,NA,"26754",1.1156,NA,NA,NA,NA,1
"41649",2002,22,2,NA,NA,"3405",2.2311,NA,NA,NA,NA,5
"41650",2002,34,2,NA,NA,"43779",1.1156,NA,NA,NA,NA,5
"41651",2002,23,2,"4",2,"20673",1.6734,"3","2",NA,"1",5
"41652",2002,35,2,NA,NA,"43779",0.5578,NA,NA,NA,NA,5
"41653",2002,83,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41654",2002,31,1,NA,NA,"26754",0.5578,"2",NA,NA,NA,5
"41655",2002,34,2,NA,NA,"10945",0.5578,NA,NA,NA,NA,1
"41656",2002,70,1,NA,NA,"5351",1.1156,NA,NA,NA,NA,1
"41657",2002,55,1,"5",1,"235707",1.1156,NA,"1",NA,"1",1
"41658",2002,44,2,NA,NA,"36482",1.1156,NA,NA,NA,NA,1
"41659",2002,41,1,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41660",2002,84,2,"4",2,NA,1.1156,"3","2",NA,"2",2
"41661",2002,25,1,NA,2,NA,0.5578,NA,"2",2,NA,5
"41662",2002,52,1,NA,NA,NA,0.5578,"1",NA,NA,NA,4
"41663",2002,75,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41664",2002,67,2,"4",2,NA,0.5578,"2","2",NA,"2",2
"41665",2002,86,1,"4",2,"8756",0.5578,"2","2",2,NA,2
"41666",2002,40,2,NA,NA,NA,1.1156,"1",NA,NA,NA,5
"41667",2002,20,2,"5",1,"1946",2.2311,"2",NA,2,"1",5
"41668",2002,22,2,"3",1,NA,1.1156,NA,"2",1,NA,1
"41669",2002,47,1,NA,NA,"36482",1.1156,"1",NA,NA,NA,1
"41670",2002,29,2,NA,NA,"31618",0.5578,NA,NA,NA,NA,1
"41671",2002,57,2,"6",1,"53507",1.1156,NA,"1",NA,"1",1
"41672",2002,23,2,NA,NA,"10945",1.1156,"2",NA,NA,NA,1
"41673",2002,65,1,NA,NA,"13377",0.5578,"2",NA,NA,NA,3
"41674",2002,62,1,NA,NA,NA,0.5578,NA,NA,NA,NA,1
"41675",2002,39,1,"2",2,"36482",0.5578,"3","3",NA,"1",3
"41676",2002,76,2,NA,2,NA,0.5578,NA,NA,2,"1",3
"41677",2002,62,2,"6",1,"31618",1.1156,"3","2",2,NA,1
"41678",2002,60,2,NA,NA,"5351",1.1156,"1",NA,NA,NA,1
"41679",2002,32,2,NA,NA,"5351",1.1156,NA,NA,NA,NA,1
"41680",2002,27,2,"5",2,"3405",0.5578,"2","2",NA,"2",5
"41681",2002,NA,2,"4",2,NA,0.5578,NA,NA,2,"1",3
"41682",2002,36,1,"3",1,"43779",1.1156,"1","1",2,NA,3
"41683",2002,30,2,NA,NA,"13377",2.2311,NA,NA,NA,NA,1
"41684",2002,75,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41685",2002,53,1,"2",3,"7296",0.5578,NA,"3",NA,"1",3
"41686",2002,51,2,"7",1,"31618",1.1156,NA,"2",2,NA,1
"41687",2002,67,2,NA,NA,"486",1.1156,NA,NA,NA,NA,1
"41688",2002,70,1,"5",1,"20673",1.1156,NA,"2",2,NA,1
"41689",2002,46,2,NA,NA,"235707",0.5578,"2",NA,NA,NA,5
"41690",2002,68,2,"4",1,NA,1.1156,NA,NA,1,"1",1
"41691",2002,53,1,NA,NA,"235707",1.6734,"2",NA,NA,NA,1
"41692",2002,83,2,"6",2,NA,0.5578,NA,NA,1,"2",3
"41693",2002,65,2,"7",1,"31618",0.5578,"3","1",1,NA,3
"41694",2002,75,2,NA,NA,NA,0.5578,NA,NA,NA,NA,3
"41695",2002,84,1,NA,NA,NA,1.1156,NA,NA,NA,NA,3
"41696",2002,64,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41697",2002,38,1,"5",2,"80261",1.1156,NA,"2",NA,"1",1
"41698",2002,71,2,"4",1,NA,0.5578,"2",NA,3,"1",2
"41699",2002,84,2,"5",2,NA,0.5578,NA,"1",1,NA,2
"41700",2002,33,1,NA,NA,"65668",0.5578,"2",NA,NA,NA,5
"41701",2002,75,2,NA,NA,NA,0.5578,"2",NA,NA,NA,2
"41702",2002,35,2,"5",1,"18241",0.5578,"1","1",1,NA,1
"41703",2002,77,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41704",2002,27,2,"6",2,NA,1.1156,NA,"1",NA,"1",1
"41705",2002,80,1,"4",3,NA,1.1156,NA,"2",2,NA,1
"41706",2002,54,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41707",2002,43,1,NA,NA,"235707",1.1156,NA,NA,NA,NA,1
"41708",2002,65,1,NA,NA,"43779",0.5578,"2",NA,NA,NA,2
"41709",2002,50,2,"2",2,"13377",1.1156,NA,"2",NA,"1",1
"41710",2002,57,2,"3",2,"31618",1.1156,NA,"1",2,NA,3
"41711",2002,50,2,NA,NA,"20673",1.1156,"3",NA,NA,NA,1
"41712",2002,73,1,NA,NA,"13377",1.1156,"2",NA,NA,NA,1
"41713",2002,71,2,NA,NA,NA,1.1156,NA,NA,NA,NA,5
"41714",2002,76,2,"6",1,NA,1.1156,"2","1",NA,"1",2
"41715",2002,46,1,"4",2,"53507",1.6734,NA,"2",2,NA,1
"41716",2002,32,1,NA,NA,"26754",1.1156,NA,NA,NA,NA,5
"41717",2002,62,1,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41718",2002,71,2,"2",2,NA,1.1156,"2","2",NA,"1",1
"41719",2002,71,1,"1",1,"23105",1.1156,"1","2",2,NA,1
"41720",2002,71,2,NA,NA,NA,1.1156,NA,NA,NA,NA,5
"41721",2002,60,1,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41722",2002,50,2,NA,NA,NA,1.1156,"2",NA,NA,NA,1
"41723",2002,36,2,"4",1,"26754",0.5578,NA,"2",2,NA,3
"41724",2002,25,2,NA,NA,"1946",0.5578,"2",NA,NA,NA,5
"41725",2002,21,2,NA,NA,"1946",0.5578,NA,NA,NA,NA,5
"41726",2002,64,1,"6",1,NA,1.1156,NA,"1",NA,"2",1
"41727",2002,73,2,"1",2,NA,0.5578,"2",NA,2,"2",2
"41728",2002,80,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41729",2002,71,2,"5",2,"13377",0.5578,NA,NA,2,"2",2
"41730",2002,83,2,"4",2,NA,0.5578,NA,NA,2,"2",2
"41731",2002,89,2,NA,NA,NA,0.5578,NA,NA,NA,NA,2
"41732",2002,87,2,NA,NA,NA,0.5578,NA,NA,NA,NA,5
"41733",2002,67,2,NA,NA,NA,0.5578,"1",NA,NA,NA,2
"41734",2002,73,1,"5",2,"20673",0.5578,"3",NA,1,"1",3
"41735",2002,49,2,NA,NA,"53507",1.1156,"1",NA,NA,NA,1
"41736",2002,64,2,NA,NA,NA,0.5578,"2",NA,NA,NA,2
"41737",2002,41,1,NA,NA,"26754",1.1156,NA,NA,NA,NA,3
"41738",2002,76,1,"4",2,NA,1.1156,"3","2",NA,"1",1
"41739",2002,46,1,"4",2,"18241",1.1156,"2","1",1,NA,1
"41740",2002,34,1,NA,NA,"31618",1.1156,"1",NA,NA,NA,1
"41741",2002,50,1,"7",2,"1946",0.5578,"1","1",NA,"1",5
"41742",2002,44,2,"4",1,"26754",1.6734,"1","1",1,NA,1
"41743",2002,31,1,NA,NA,"31618",0.5578,NA,NA,NA,NA,1
"41744",2002,52,2,"5",1,"36482",0.5578,"3",NA,2,"1",3
"41745",2002,70,1,"5",2,"15809",0.5578,NA,"1",3,NA,5
"41746",2002,36,2,NA,NA,"31618",0.5578,"1",NA,NA,NA,3
"41747",2002,52,2,NA,NA,NA,1.1156,NA,NA,NA,NA,3
"41748",2002,89,2,"4",1,NA,1.1156,"2","2",NA,"1",2
"41749",2002,28,2,"4",2,"4378",1.1156,NA,NA,2,"2",5
"41750",2002,46,1,"4",1,"10945",0.5578,"3","2",1,NA,3
"41751",2002,56,2,NA,NA,"18241",1.1156,"1",NA,NA,NA,1
"41752",2002,33,1,"6",2,"31618",0.5578,"3","1",2,NA,4
"41753",2002,31,1,NA,NA,"26754",1.1156,NA,NA,NA,NA,1
"41754",2002,42,2,"4",2,"20673",1.1156,"1",NA,2,"1",1
"41755",2002,59,1,"6",1,"43779",1.1156,NA,"2",1,NA,1
"41756",2002,23,2,NA,NA,NA,1.1156,"1",NA,NA,NA,1
"41757",2002,53,1,NA,NA,"43779",1.1156,"3",NA,NA,NA,1
"41758",2002,21,1,"3",1,"23105",1.6734,NA,"1",NA,"1",5
"41759",2002,25,2,"6",1,"8756",1.1156,"2",NA,1,"2",1
"41760",2002,38,1,"6",2,NA,1.6734,NA,"2",2,NA,2
"41761",2002,54,1,NA,NA,"26754",0.5578,"1",NA,NA,NA,5
"41762",2002,34,1,NA,NA,"20673",1.1156,NA,NA,NA,NA,5
"41763",2002,27,1,"4",1,"23105",1.1156,"3","1",NA,"1",1
"41764",2002,53,1,NA,NA,"6324",0.5578,NA,NA,NA,NA,3
"41765",2002,54,1,NA,NA,"31618",1.1156,"2",NA,NA,NA,3
"41766",2002,49,2,NA,NA,"31618",1.1156,NA,NA,NA,NA,1
"41767",2002,50,2,"5",1,"23105",1.1156,NA,NA,2,"1",1
"41768",2002,31,1,"2",1,"18241",1.1156,"2","1",2,NA,1
"41769",2002,64,2,NA,NA,NA,1.1156,NA,NA,NA,NA,1
"41770",2002,37,1,"3",1,"15809",1.1156,NA,"1",NA,"1",1
"41771",2002,67,1,"5",2,"235707",0.5578,NA,"1",1,NA,4
"41772",2002,55,2,NA,NA,"23105",1.1156,"3",NA,NA,NA,1
"41773",2002,33,2,"4",2,"8756",0.5578,"2",NA,2,"2",3
"41774",2002,23,2,NA,NA,"486",1.6734,"2",NA,NA,NA,5
"41775",2002,37,1,NA,NA,"43779",1.1156,NA,NA,NA,NA,5
"41776",2002,30,1,"2",1,"20673",1.1156,NA,"1",NA,"2",1
